Country Name,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Namibia,,,,,,,,,,,,,,,,,,,,,1644.383619,1838.690761,2013.378915,1861.699718,2079.399479,2249.489529,2168.201347,2196.454614,2022.433785,1914.335213,1948.627132,1720.45399,1619.835621,2404.65427,3070.353161,3191.044202,3473.633354,3617.625781,3555.889853,3612.018908,4430.34271,4807.326617,4983.708147,4728.937532,4763.755826,4273.545395,3855.725749,4573.500568,4725.311398,4278.393732,3473.078412,
New Caledonia,,,,,,,,,,,7543.483476,6262.19937,5731.053575,5161.58765,4885.876509,5093.0932,7045.198197,8553.676689,10209.23555,10216.09816,13182.05332,12662.2524,14214.99232,13603.27064,14087.65918,15553.83544,15489.29003,13643.12065,13527.13449,12527.5567,9782.892253,,,,,,,,,,,,,,,,,,,,,
Niger,,,,,,,,,,,381.6020155,312.6108543,278.9593741,243.9117683,186.1180761,188.589105,246.1184082,273.1322884,272.5782059,260.5296448,405.1782363,372.0229015,374.8697419,322.9517734,198.0526966,230.1073403,232.9635883,213.2445638,251.2175517,233.6834957,198.3243481,212.381109,234.4077454,275.3376398,299.6946687,340.0096134,352.4010376,406.4934538,499.0365697,482.9558275,497.8638651,532.172878,528.597919,550.0037161,560.5091143,492.802093,500.2104675,515.5581448,580.153381,555.8615751,518.9329949,
Nigeria,193.5125844,133.1301088,172.06853,204.8113343,275.8617678,330.1285022,420.4625356,400.4581991,410.4878901,403.3581767,587.0811573,1862.837113,1605.006127,1054.50089,754.8632005,724.6533221,536.4482379,477.9787615,463.7784959,346.2578698,406.9946739,388.3065663,356.8364988,180.7439255,239.0604147,314.2926137,351.9264698,377.8920339,390.0762891,418.3670517,408.9347378,470.0074522,604.8919039,632.7334134,770.6507382,946.6193059,1354.424574,1512.258131,1791.642164,1576.501762,1778.950197,1886.52584,2122.913624,2351.71432,2538.702147,2276.969291,1865.82369,1643.07329,1624.182343,1812.485433,1715.456669,
Nicaragua,,278.4856131,285.1934912,336.8568279,455.776398,467.9456979,525.9049248,630.7553184,570.0455744,395.1687059,560.8124261,599.2846624,593.5966018,643.1172588,712.2953819,591.7762486,656.5581048,887.7309114,505.6344551,173.48279,214.6816533,240.1532126,260.690929,261.9073527,668.288466,725.8165017,755.4770379,770.035813,818.2763696,837.4848364,873.8085291,888.2423142,866.3889597,872.5615321,939.4589589,1027.74961,1073.067059,1168.96477,1323.153751,1272.409626,1301.126354,1418.557168,1488.955292,1518.590669,1655.535652,1748.294904,1777.024477,1816.716525,1700.712848,1661.489254,1606.910378,
Netherlands,2617.992088,2988.182058,3636.979288,4810.852983,5568.872003,6368.100729,6955.858266,8062.635729,9734.963238,11067.55204,11770.52355,9714.058956,9367.489594,9033.150303,8467.265051,8278.963592,11572.6276,14155.46577,14935.64034,14660.32705,17599.78528,18059.76425,19754.30116,19236.2041,20762.3203,25001.47276,24842.95613,22806.85518,23569.4632,24349.86045,22542.09776,22439.4966,24374.40012,30172.01196,33922.7873,34517.75949,37883.5443,43335.10683,46440.38294,42722.31824,42037.69396,45324.87384,41933.04934,43462.13887,43399.35501,37489.16289,37584.20159,40823.79759,44721.68857,43978.93484,42295.82185,
Norway,2727.476109,3109.763509,3665.40927,4742.506376,5612.567655,6735.229407,7208.507709,8137.777225,8954.44646,9962.260186,12027.55964,12058.09312,11962.19909,11505.48777,11565.54428,12294.49106,14965.65014,17555.96343,18594.58901,18049.54026,20753.78379,21580.49267,23216.00922,21132.83343,22445.17507,26970.42363,28343.26854,28467.33781,28006.69549,28460.31289,28049.23437,29524.09204,33244.36711,39179.53808,44799.6543,52383.85088,57316.23438,66046.1516,73115.86487,61821.69663,68413.03041,76816.06693,78041.99915,80484.28166,77808.89254,60995.97003,58220.66152,61354.61957,65961.3963,60089.46326,53476.15848,
Nepal,,69.93260111,79.38971605,73.64575113,90.19121525,113.9621601,102.8059549,94.90942008,107.4015808,120.5947657,123.582686,141.6513379,146.0600974,145.3400437,152.1330911,148.6580163,158.3680121,160.971653,189.050328,187.9919631,188.7135923,198.8287411,167.6658811,175.106667,189.7042747,199.101532,201.4190568,213.7987288,205.977308,208.0158702,222.650144,238.3382678,235.5032299,244.6247169,274.5029411,303.6161062,334.3678588,377.1886512,453.6455599,462.502066,568.1134466,761.9307152,769.5563158,787.507104,815.7739485,856.5479612,845.294543,993.2397394,1109.522583,1123.243354,1085.531748,
Nauru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,,2430.108603,2877.650596,3780.896633,3967.931616,3430.948673,3553.315815,3971.581606,4758.612016,5374.201574,6065.021608,6356.321215,6184.323761,6106.900974,5301.948186,5923.927379,7470.764808,9828.232672,11174.99525,10769.91926,10976.02941,9455.536421,9133.569522,10136.80482,11966.49634,13754.0683,14619.5663,13837.5922,11856.29144,12158.38616,10755.9716,11095.1308,13579.18966,17821.67579,20429.74812,21987.89959,20895.48404,25399.27023,23846.86416,22444.89012,26704.65092,30789.39842,32257.60463,35075.05447,36331.53318,31696.7967,33059.36216,35395.72107,35208.14084,35330.55013,33696.17611,
OECD members,2276.755854,2481.66407,2849.514504,3404.568724,3709.840871,4097.367104,4401.710228,4909.559506,5848.78624,6593.116431,7197.419912,7269.640652,7126.086877,7242.944022,7576.548635,7910.189126,9513.410859,10939.68228,12318.9597,12703.79863,14115.88395,14786.63234,15744.29041,15761.58437,16716.5471,18254.9115,18346.99906,18036.29395,18195.16211,18897.69865,19156.43088,18862.76987,19481.28474,21606.9867,23925.56704,25119.03263,26390.55934,28460.33465,29485.29968,27351.58255,28820.2518,30868.34299,30827.05724,31058.50572,31615.75055,29685.25422,29933.5536,31113.79422,32641.36208,32732.28357,31250.15816,
Oman,137.2779738,160.1262825,178.5785196,88.43867301,576.4978664,863.3182309,1182.123485,1383.078713,1449.869799,1204.710382,2687.929893,3523.89852,3979.673245,3684.460539,4003.428474,4164.643026,3139.158221,2841.565948,2943.224051,2911.847054,3219.145268,3725.400797,3855.700337,3704.130486,3786.985281,3880.735535,3973.302565,4298.012787,4099.848659,4163.728612,4476.997425,4811.873286,5329.593557,5601.833971,6005.611256,6819.038176,8324.112844,9351.53876,13069.12219,9559.804027,9744.318383,9372.246812,10480.94935,10402.87133,10455.18797,10466.67397,9989.364365,9922.689828,10764.25343,9994.331407,,
Other small states,,,,,,,,,,,1549.56298,1846.309594,1829.020479,1681.107899,1555.808519,1459.717562,1515.327797,1633.293066,1856.943897,1840.147282,2143.729217,2310.068233,2465.929876,2334.084534,2390.990579,2684.329066,2714.177176,2774.988141,2673.33475,2695.010579,2882.860698,3075.529791,3250.50297,3992.224906,4666.537979,5268.221432,6150.367214,7410.593142,8801.818459,7531.886116,8228.940703,9719.421067,10163.67415,10700.959,11152.40224,9677.170886,9538.479123,10136.7585,10737.3641,10429.06211,8954.789821,
Pakistan,149.6714863,162.3117766,138.2440812,91.16799425,124.0072874,152.5155389,173.9075428,190.8060503,220.7700545,237.0817163,275.5572722,317.7030551,335.1304308,301.1777899,315.6921822,303.1304028,299.8349921,303.0341327,339.7919676,343.5138758,328.2739707,365.1160573,377.0451874,389.1647875,381.6894196,431.1254182,435.6029472,414.7753858,400.3778962,398.8635954,504.432996,476.227586,465.9544108,528.0587912,610.1761377,662.5735997,735.1918547,799.338489,878.3557686,858.6700293,895.9354923,1064.842647,1095.980345,1109.281371,1151.1062,1256.453346,1267.803099,1359.416663,1368.964548,1189.656855,1100.774287,
Panama,,805.9249794,859.4369641,957.1658829,1060.159926,1177.509388,1192.031419,1411.220481,1639.950733,1803.187594,1922.343865,2110.744123,2381.053244,2516.045053,2462.904033,2639.159525,2554.031797,2808.380057,2254.710487,2139.408633,2291.779644,2396.823043,2760.954027,2973.785031,3138.733666,3045.266684,3182.632885,3308.002196,3500.520934,3523.233873,3550.355006,3526.793703,3708.967118,3686.711646,3941.38666,4229.3628,4573.893132,5369.324835,6300.927095,6757.96307,6978.103244,8313.027423,9431.375131,10488.29076,10993.08485,11956.8149,12420.21154,13237.24599,13190.29513,13273.54216,10878.63012,
Peru,481.0112878,526.1704323,567.1277099,643.2233885,780.3623237,950.8678862,857.9514127,770.8000853,614.5159892,716.4605102,786.8816647,984.2346975,986.5440286,730.4313941,718.7502193,666.2004268,620.7889541,832.3980603,536.294877,795.3612155,957.8264253,1331.958772,1378.8799,1311.60593,1646.826956,1903.317157,1966.607381,2044.680121,1935.26284,1695.020346,1701.706259,1719.538395,1791.275526,1881.410642,2036.500459,2271.912914,2468.71259,2855.343447,3432.411859,3488.206383,4160.211373,4755.359389,5401.648014,5703.171901,5699.276769,5383.987909,5242.320824,5582.412555,5727.314317,5963.907775,5232.968949,
Philippines,,198.859657,208.6690576,258.6220395,353.2845393,372.3427571,414.4739992,467.0749462,527.5388964,611.4946129,704.5273114,757.4369962,758.5460805,655.1411224,582.2725366,552.1843931,523.0662489,573.4050232,646.1573717,711.4669752,737.8466047,747.0560916,862.2216252,861.8908109,1003.398043,1135.030594,1254.603592,1240.173182,1046.840348,1175.639838,1084.481699,998.8777906,1043.288797,1051.75301,1093.49267,1215.63674,1404.768851,1661.560644,1941.616468,1902.027473,2191.295884,2409.722909,2696.604318,2900.946018,2975.916159,3049.642088,3124.346842,3173.677168,3281.961342,3479.258062,3188.834921,
Palau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,,,,,,,,,,,514.4010922,506.5358585,458.1724901,478.9566031,504.1140145,437.4751649,470.7147188,515.5268024,589.3820195,562.8659975,501.6309955,593.3182823,597.4002547,645.9406293,727.2973201,565.3181139,634.4159991,674.7321928,502.6599451,428.2373962,411.1368707,364.1483885,338.3026475,365.1736689,385.7618153,494.7657903,808.7948054,985.6263999,1141.558466,1159.452074,1306.459549,1606.251481,2175.967909,2119.704229,2386.800755,2164.132176,2044.688143,2147.737924,2221.591556,2252.946972,2089.189995,
Poland,,,,,,,,,,,,,,,,,,,,,979.2784253,1312.026624,1527.653532,1757.282048,2283.16245,3092.612942,3508.835735,3500.113767,3847.419813,3746.666231,3847.51965,4251.509379,4438.254092,4814.773385,5522.400054,6762.918644,7584.286653,9390.902683,11984.74983,9798.963408,10593.3401,11655.86874,11095.02914,11614.81939,12054.4646,10645.88915,10467.04558,11671.77559,13032.41045,13288.59707,13301.3593,
Pre-demographic dividend,,,,,,,,,,,203.1620513,349.5191505,317.7722578,241.9596968,209.7385888,204.4645991,193.0286456,197.8231031,203.3049507,183.8807812,304.6226474,294.6734768,280.3710389,229.1673168,203.0714295,262.1738989,282.1162817,308.5678343,321.8645579,351.1255281,374.5099386,349.6291552,393.6683943,409.6527832,482.8058664,562.0064194,717.0782292,831.8669605,1005.712812,953.1488352,1031.387396,1139.027736,1238.543635,1349.242328,1411.772551,1262.102764,1142.035248,1129.478596,1151.266314,1192.130062,1065.778042,
Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,772.1436103,877.4602944,1072.628562,1471.451208,1708.259654,1780.007472,1837.295361,1911.447051,2018.206073,2272.583492,2775.593671,2647.398649,2443.934459,2181.521755,1986.544043,2149.069242,3148.041675,3969.647712,4691.177914,5100.4479,6718.214756,7693.710551,9395.090622,8262.714657,8591.613866,10041.05004,10379.74357,9810.433571,10359.06789,10584.32907,9557.325598,9710.656115,10659.74953,13090.06696,14910.34114,15485.83219,16045.58683,18474.33298,19876.59873,18358.17835,17930.36987,18724.62003,16384.42587,17593.46769,17767.657,15408.36927,16050.30766,17225.56636,18830.06656,18594.60218,17470.68099,
Paraguay,,,,,,,,,,,,,,,,,,,,,,,,,,1513.044931,1692.780376,1608.025253,1460.541367,1345.037404,1240.469267,1198.232153,1063.884423,1027.156399,1296.869658,1423.653898,1813.558266,2504.707544,3440.480091,3051.508896,3669.239767,4574.60024,4370.922444,5118.193413,5358.397836,4758.641595,4688.03536,5077.234464,5167.830638,4806.868796,4446.469864,
West Bank and Gaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,,,,,,,,,,,1304.857674,1319.811246,1220.906414,1148.918556,1176.419349,1107.115265,1190.020834,1109.599246,1110.70286,1140.344841,1256.534115,1311.643689,1416.774781,1477.165323,1664.738369,1798.211237,1915.281027,1861.629119,1554.986693,1702.612872,1576.409769,1513.445384,1595.084422,1855.629682,2148.239521,2351.34151,2366.75148,2621.378278,2781.14738,2463.739285,2665.666538,2811.804486,2934.030913,3135.980585,3304.341596,3158.943334,3278.767416,3446.497417,3568.715078,3518.26635,3334.041824,
Post-demographic dividend,2433.492789,2659.594002,3060.376717,3661.674254,3985.111856,4411.066208,4753.032243,5325.733622,6363.154269,7155.723333,7798.133103,7839.388295,7801.364843,8000.238193,8384.249607,8772.409887,10670.7078,12311.15811,13878.8649,14299.92887,15870.55221,16611.78933,17686.69966,17590.6963,18749.27514,20709.44954,20767.25466,20357.48,20475.72059,21328.93592,21573.60718,21292.69511,22049.24107,24605.10772,27267.71696,28555.25869,30004.30752,32302.43067,33394.28416,31218.10187,32793.7807,35169.35557,35173.09782,35356.94179,36027.70509,33989.4007,34444.236,35875.99399,37797.1249,37997.70849,36484.50458,
French Polynesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,1386.251533,1225.721301,1192.663392,1311.736943,3901.892968,5798.160682,6635.182529,7616.113372,8684.4319,,16546.51591,22103.5929,20323.83102,15417.20699,12124.76633,12267.07784,10882.27472,10170.33143,10261.33716,9170.228677,9668.761462,10335.34341,11228.58548,10188.192,10638.71745,11282.8225,11141.39934,14166.12143,11473.10648,13030.49448,14981.13713,19947.02252,22299.08466,26077.10702,28416.8271,30375.9808,37743.09717,42132.13717,50005.68631,36644.02708,42296.70355,51499.80177,54263.36628,56598.28567,57837.90226,46735.92977,43434.10791,44911.41245,48172.01009,45997.24053,37298.71112,
Romania,,,,,,,,,,,,,,,,,,,,1304.624172,1201.444059,927.2486624,813.0726526,850.8585252,972.9577359,1207.195979,1171.357566,1167.567843,1422.121291,1227.27201,1284.683057,1410.348247,1588.109907,2012.521966,2632.283177,3591.826205,4519.947081,6575.164032,8530.394361,6953.446508,6586.958873,7146.447003,6661.539442,7533.282761,8041.205498,7204.066915,7655.549141,8719.849909,9943.838444,10864.11494,10815.89949,
Russian Federation,,,,,,,,,,,,,,,,,,,,,,,1776.576602,1564.171118,1336.650758,1298.830358,1573.124106,1725.308287,1174.471854,955.5630479,1277.705695,1563.557485,1780.751418,2212.116237,3143.203164,4070.226502,5339.208691,7247.092427,9122.244387,6690.825807,8429.680526,11260.65524,12133.5388,12518.2374,11005.86536,7391.985632,6904.23708,8410.075695,8681.58108,8787.256944,8066.009802,
Rwanda,,,,,,,,,,,211.688105,241.9671675,226.925372,237.2862998,244.6135664,253.1793096,267.2899141,282.6986302,299.0559513,289.0928477,305.1613171,229.6864284,258.7151103,269.767188,89.69749265,170.9155387,176.4555618,226.7088032,225.342733,239.8131793,220.8605105,200.737953,194.8685094,200.65651,225.2141624,278.241993,310.112429,367.5428197,439.2648475,471.5866781,497.4118856,543.8717722,586.1164834,581.2782549,593.9420732,608.5623799,597.8182216,609.8898381,627.8424174,660.6388632,647.4149432,
South Asia,106.807299,112.9352965,114.2543194,126.5774284,149.1437861,153.9445343,146.7773542,164.5044307,183.7303377,201.2714783,238.4631773,245.0441254,245.5949161,254.9807151,246.9028431,260.6259302,270.8753226,293.0141065,308.0124218,302.3856842,317.0661832,275.0861964,285.7104157,278.6315618,310.475163,337.4864018,362.5584186,372.3808838,371.840262,390.4825677,400.5470018,403.4449091,416.383678,478.5893996,543.4134554,609.5095874,680.6226255,841.6288073,832.9997158,918.3917173,1101.340804,1198.945163,1198.992967,1216.313776,1318.519716,1371.454246,1459.064197,1659.251147,1678.377153,1749.980005,1627.498925,
Saudi Arabia,638.7077629,764.0288622,893.7603902,1163.386777,3682.239363,4530.218037,6136.929409,6486.040827,6872.397976,6245.301393,9860.858667,11746.54441,11186.98196,9254.409845,7900.391753,6917.234035,5613.312876,5177.686026,5142.713278,5161.162277,5714.358789,6217.337221,6418.332241,6069.611482,5915.668134,6173.386349,6499.509308,6805.561989,6058.071978,6619.315111,7242.241473,7031.633847,7206.174084,7643.682566,8694.163612,10413.05143,11771.41856,12975.83329,15294.63665,13367.68614,15683.29359,18369.62099,19543.71866,19352.35488,19433.38381,16881.08275,16714.01519,17159.89612,18900.66081,19115.28833,17404.9771,
Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981.5280335,880.7332073,961.4071557,1162.203932,1183.366509,950.340327,879.032032,616.3973449,520.1202846,342.7173888,
Senegal,,283.3770623,332.8819186,365.5815467,395.821094,518.1467094,522.4615272,519.6856059,567.8258597,696.8463741,743.718637,654.4582179,633.4398439,551.6248338,522.5701992,560.8147729,773.0915441,902.0057813,861.4644357,827.5933408,932.1358467,879.3897117,913.1280666,818.4630215,534.122787,641.624472,655.8614889,580.8499431,611.4199941,602.6365795,536.7064226,573.5078467,599.7963502,736.4404866,827.5367757,881.3820151,911.9993466,1066.075261,1257.473192,1159.363264,1130.997084,1195.796822,1143.194071,1193.394085,1217.294025,1068.184958,1105.746115,1193.364066,1274.049752,1251.757319,1253.935609,
Singapore,,996.4340258,1167.427125,1515.642721,2062.873086,2262.308438,2431.289689,2470.444913,2790.135412,3404.104541,4018.1654,4495.91846,4891.581755,5500.81883,6169.802942,5985.986661,5669.446214,6076.716911,7407.577063,8792.584011,10055.52091,12223.03162,13817.82491,15268.86918,18713.00781,21949.79755,22746.78459,23644.11245,19008.79512,18750.12526,20303.50763,18130.24375,18098.66538,19095.35296,21447.36566,23588.46123,27988.66806,33045.02975,32577.77247,30798.33292,40443.36587,44891.65379,45549.31788,45943.77435,47478.97614,43437.32497,44603.1328,47293.97908,48426.56667,46659.27281,42126.09211,
Solomon Islands,,,,,,,,,,,677.8130051,745.6282798,695.4301773,632.0328863,613.2815952,547.2110085,464.3613463,471.9998226,522.6706294,498.089552,621.2639413,626.6185586,722.3784801,806.0108528,1049.514884,1165.806918,1230.739694,1233.336326,1034.273239,1046.2999,913.7414584,874.9253389,706.6293488,711.5190027,793.3799193,911.5914773,993.5755143,1080.991793,1153.95884,1186.689405,1357.817154,1555.148303,1765.642395,2008.513179,2010.663851,1911.192239,1934.124039,2039.619932,2130.595581,2079.828926,2067.058387,
Sierra Leone,,,,,,,,,,,259.9288228,260.9689965,294.5843444,221.6928452,244.702092,188.5129811,85.84239677,135.2979361,202.5415649,172.435643,102.0683,132.6540003,107.8717438,139.5812479,152.3864899,146.2265893,166.1563155,149.1274466,103.4634419,115.6716237,106.6457012,191.5326917,210.3513129,211.4372829,215.2685507,240.5517358,271.5319689,318.9900228,374.719804,361.0597072,346.3974988,375.2287809,506.111856,626.2815302,606.6258185,493.13356,361.7148178,402.2199802,429.6814563,449.4853451,431.6011489,
El Salvador,,294.2942338,305.8582369,340.1305345,379.6539066,418.5937099,518.4621296,639.3085771,658.4057381,719.167831,718.2812882,675.6944546,644.6304136,665.1339857,688.651303,711.3098881,696.46947,721.4708345,755.8436629,779.3426879,835.8557241,898.3170955,992.4551971,1134.629227,1292.737932,1485.925098,1575.930726,1654.114732,1754.10464,1768.480622,1835.698166,1887.775168,1923.630732,1980.899735,2026.526334,2163.630561,2347.861987,2469.364215,2588.267813,2472.136568,2585.836975,2860.703418,2926.816879,2940.822799,2995.216972,3078.959001,3128.362136,3175.223165,3250.5928,3377.8376,3034.921785,
San Marino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,,,,,,,,,,,76.69871134,88.70683837,91.03554715,92.0933534,95.07601904,108.5717237,107.7761086,118.0231395,117.0350705,119.5051531,91.58108984,,,,,,,,,,,,,,,,,,,,,,,211.8773646,203.1259875,196.0621062,194.9953312,211.3942584,246.0422999,248.1074938,240.3233223,
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3644.792633,4708.043974,5751.963631,5069.820372,4662.550758,5413.318382,4494.986443,4992.095299,4752.379044,4585.51385,4680.4751,5026.04952,5868.352728,5939.755291,6361.959439,
Sub-Saharan Africa (excluding high income),,159.4323155,175.5959547,218.9776506,269.4062645,289.7844445,305.5870192,314.9233079,345.7637431,381.1519017,499.4475673,775.8806927,690.6170156,576.5430012,484.0745043,431.4297355,429.7720847,464.9228616,476.2932346,447.893027,491.7292591,499.892786,495.3509017,468.6253146,446.0312483,506.8608466,511.2601716,522.1614835,498.6912388,494.6817819,490.9409225,461.3120684,490.2408563,602.356803,720.9158959,818.5920352,948.0317647,1042.017232,1107.960007,1109.706717,1237.518164,1332.065338,1368.870046,1438.154228,1481.942066,1369.426773,1253.987859,1281.778462,1303.670489,1320.40133,1205.80872,
South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010.257383,1401.950584,858.5934343,808.6806621,,,,,,
Sub-Saharan Africa,,159.6120139,175.7939556,219.2250376,269.7110683,290.1125411,305.9334282,315.2807035,346.1574922,381.5872424,500.0196406,776.7714795,691.4124249,577.2097123,484.6359582,431.93145,430.2732799,465.4641151,476.8494342,448.417474,492.3066014,500.4456698,496.0212888,469.3470256,446.7675508,507.5720725,511.9420107,522.9097874,499.4701184,495.449054,491.6687733,462.0599229,490.9835153,603.1149328,721.8791342,819.6056384,949.1141353,1042.975942,1108.798844,1110.422716,1238.318803,1332.841419,1369.684678,1439.183602,1482.931471,1370.416418,1254.978403,1282.816571,1304.765295,1321.470448,1206.448077,
Small states,,,,,,,,,,,1652.329349,1910.876125,2046.316266,1937.023789,1778.894149,1674.908841,1646.459128,1727.65562,1916.099014,1902.555464,2129.233372,2237.832069,2340.750542,2318.86898,2385.778215,2689.606446,2789.308319,2943.875521,2925.164585,2985.201914,3140.717036,3300.659251,3470.371123,4053.189609,4666.405052,5213.291639,5995.417818,7091.929456,8332.246182,7088.274194,7707.661605,8846.979895,9249.280721,9727.180838,10152.06047,9064.145994,8849.81828,9357.521133,9866.879394,9682.146135,8306.982254,
Sao Tome and Principe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.5486014,464.3669443,551.4539828,615.3940004,730.1033226,783.4148602,801.6109594,971.62893,960.0835348,993.6070191,1169.471791,1206.464174,936.8417411,1257.331319,874.1149907,1082.152686,1252.706234,1397.690312,1445.753229,1628.993466,
Suriname,,,,,,,,,,,1841.262273,2172.682446,2229.200775,2094.369197,2078.489362,2032.638517,2055.208552,2195.838735,2589.064774,1142.19064,770.97691,881.5921368,762.8897242,792.654894,1170.572602,1357.980044,1615.827165,1676.401788,2041.677823,1535.033666,1518.234143,1190.099723,1779.996846,2101.139413,2348.843483,2740.842496,4042.477608,4544.806678,5252.960465,5955.525412,5647.725469,4696.162969,5546.118803,6379.769456,7045.379793,7459.430386,4086.18379,3718.559138,4799.040722,4804.492268,3105.183687,
Slovak Republic,,,,,,,,,,,,,,,,,,,,,,,,,,3154.942799,3556.404314,3588.8307,3939.995238,4007.555936,3825.15445,4165.372295,4818.809563,6130.609835,7835.936421,8917.026353,10203.26911,12699.30125,14951.379,13229.61366,13397.93103,14477.60372,14051.18969,14810.05399,15143.25061,13139.90937,13213.36774,14165.23164,15829.09341,15704.34554,15621.52862,
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,8866.435636,8816.662,8506.364431,9056.411128,9341.988653,8153.507749,8430.824587,9454.237312,11914.5636,13735.08555,14480.66451,15740.9771,18943.55644,21795.53363,19459.78009,18483.19431,19683.80828,17480.31597,18178.95408,18923.60385,15893.92811,16729.73336,18449.44482,20762.48577,20735.8331,20263.14226,
Sweden,4157.969119,4504.411205,5290.661593,6406.55005,7043.124958,8840.260616,9458.053494,9848.162395,10812.46716,12741.86512,14662.67752,13258.76244,11578.45107,10569.82126,11036.34387,11494.66827,15254.48982,18571.83752,20825.96084,21668.50902,25646.31792,26513.99861,26859.98729,19682.17476,21595.48219,25300.3361,27555.77529,25246.34203,25551.9899,26206.54744,25025.34979,22859.47176,25086.15475,31984.80219,36332.30136,37129.42797,40454.46719,46853.53293,48856.56307,39724.65915,45196.75941,51666.233,49441.00759,52099.19512,51112.42716,43377.46776,43613.19372,45643.36559,46237.33955,44566.12263,44420.46178,
Eswatini,,,,,,,,,,,,,,,,,,,,,1226.950247,1255.351009,1368.326873,1363.314866,1328.565373,1645.835638,1580.164012,1661.938529,1426.455569,1423.068822,1517.052843,1399.595569,1193.128737,1805.827737,2333.688827,2852.458629,2773.562943,2908.33668,2689.846179,2841.315698,3353.4696,3574.110099,3572.094452,3434.200912,3278.436942,2958.008243,2667.030891,3018.502905,3198.795217,2907.395336,2524.121681,
Sint Maarten (Dutch part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,,,,,,,,,,,,,,,,,,,,,4646.619034,4550.037964,5477.584248,5841.053132,5916.331386,5871.717142,5721.594009,6315.83718,6559.145295,6504.932656,6297.199026,6570.398932,6537.51645,7037.260153,9136.801615,9887.528448,10710.04483,9929.312176,8968.593984,8018.812744,8957.383112,9264.453114,9839.993595,12229.48,11975.70135,11914.07864,11944.54899,12646.70995,13491.04555,13432.96518,8602.721654,
Syrian Arab Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4008.168145,4356.412434,4463.470876,4598.319916,5358.57159,6055.101827,6836.242456,7846.445394,9057.532985,9304.891238,10210.43399,2275.976983,1687.133418,836.5737573,966.4319614,788.0323846,628.8508044,848.1829972,1148.01903,1221.772999,,
Turks and Caicos Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21691.77527,23689.77295,25566.02435,24308.16124,25623.98155,27087.02826,,
Chad,,,,,,,,,,,188.0255179,152.6263265,136.7245674,143.3699823,158.3581292,180.0170463,174.6591825,186.0108354,233.8807589,218.8371425,254.9408751,271.4126206,263.4845842,189.0260783,145.3004363,169.2796371,183.8438445,170.9000929,190.1871185,165.0207612,139.8477854,171.0814657,182.0753211,190.6311822,220.7234043,346.5329952,374.8101659,459.0178065,504.4208095,592.679763,651.6291178,689.0677671,690.3865777,696.5632145,732.9512681,594.3340214,524.1339566,453.0180465,514.1657431,510.8969541,457.0569641,
East Asia & Pacific (IDA & IBRD countries),104.1701724,108.586222,118.8219439,144.6405861,156.5524957,170.991122,168.0916935,189.9816882,180.9863192,193.548457,216.9653174,233.4283556,246.1861371,255.2267709,275.2799808,299.1238726,292.0846543,274.3881984,313.4299634,343.7233066,361.7635075,397.0784569,443.5131285,486.695442,586.7592019,713.5528235,813.9081561,850.083351,798.6800545,904.4922095,995.9174343,1077.423818,1290.29652,1603.075779,1930.847542,2311.54518,2880.203088,3821.243425,4950.562704,5520.613189,6446.077447,7613.09581,4186.903649,4501.917699,4854.927222,5005.756172,5095.527786,5547.873433,6050.263687,6177.242764,6157.463094,
